timestamp,CPU%,Memory_MB
2025-04-11T00:52:21.088431+00:00,99.10,114.55
2025-04-11T00:52:21.214032+00:00,0.50,114.55
2025-04-11T00:52:21.341901+00:00,1.30,114.58
2025-04-11T00:52:21.466908+00:00,1.70,114.61
2025-04-11T00:52:21.589723+00:00,1.40,114.64
2025-04-11T00:52:21.715615+00:00,0.70,114.67
2025-04-11T00:52:21.837528+00:00,0.80,114.67
2025-04-11T00:52:21.964093+00:00,1.20,114.67
2025-04-11T00:52:22.088691+00:00,2.50,114.84
2025-04-11T00:52:22.215640+00:00,2.10,114.84
2025-04-11T00:52:22.343288+00:00,2.20,114.84
2025-04-11T00:52:22.467590+00:00,2.50,114.84
2025-04-11T00:52:22.592482+00:00,2.10,114.84
2025-04-11T00:52:22.719797+00:00,2.20,114.84
2025-04-11T00:52:22.843827+00:00,1.60,114.84
2025-04-11T00:52:22.970047+00:00,1.00,114.84
2025-04-11T00:52:23.094725+00:00,2.20,114.84
2025-04-11T00:52:23.222481+00:00,2.40,114.84
2025-04-11T00:52:23.349095+00:00,1.90,114.84
2025-04-11T00:52:23.474072+00:00,1.20,114.84
2025-04-11T00:52:23.599858+00:00,1.60,114.84
2025-04-11T00:52:23.725317+00:00,2.40,114.84
2025-04-11T00:52:23.849860+00:00,2.40,114.84
2025-04-11T00:52:23.976497+00:00,2.30,114.84
2025-04-11T00:52:24.103045+00:00,2.60,114.84
2025-04-11T00:52:24.230771+00:00,2.40,114.84
2025-04-11T00:52:24.353815+00:00,2.50,114.84
2025-04-11T00:52:24.481057+00:00,2.60,114.84
2025-04-11T00:52:24.608883+00:00,2.00,114.84
2025-04-11T00:52:24.733948+00:00,1.50,114.84
2025-04-11T00:52:24.859640+00:00,1.00,114.84
2025-04-11T00:52:24.986300+00:00,1.30,114.84
2025-04-11T00:52:25.109759+00:00,2.40,114.84
2025-04-11T00:52:25.232275+00:00,1.40,114.84
2025-04-11T00:52:25.357657+00:00,1.20,114.84
2025-04-11T00:52:25.482768+00:00,1.70,114.84
2025-04-11T00:52:25.608074+00:00,1.80,114.84
2025-04-11T00:52:25.732566+00:00,2.00,114.84
2025-04-11T00:52:25.860378+00:00,1.90,114.84
2025-04-11T00:52:25.985739+00:00,2.50,114.84
2025-04-11T00:52:26.110925+00:00,2.20,114.84
2025-04-11T00:52:26.234920+00:00,2.20,114.84
2025-04-11T00:52:26.359909+00:00,2.60,114.84
2025-04-11T00:52:26.487696+00:00,2.50,114.84
2025-04-11T00:52:26.609785+00:00,1.50,114.84
2025-04-11T00:52:26.731862+00:00,0.80,114.84
2025-04-11T00:52:26.857199+00:00,0.70,114.84
2025-04-11T00:52:26.982987+00:00,0.70,114.84
2025-04-11T00:52:27.110227+00:00,1.50,114.84
2025-04-11T00:52:27.233737+00:00,1.40,114.84
2025-04-11T00:52:27.360229+00:00,1.20,114.84
2025-04-11T00:52:27.486510+00:00,2.10,114.84
2025-04-11T00:52:27.610893+00:00,2.10,114.84
2025-04-11T00:52:27.734368+00:00,2.00,114.84
2025-04-11T00:52:27.857258+00:00,1.50,114.84
2025-04-11T00:52:27.982827+00:00,1.00,114.84
2025-04-11T00:52:28.108916+00:00,1.90,114.84
2025-04-11T00:52:28.233108+00:00,2.00,114.84
2025-04-11T00:52:28.360259+00:00,2.10,114.84
2025-04-11T00:52:28.482796+00:00,1.90,114.84
2025-04-11T00:52:28.610168+00:00,2.00,114.84
2025-04-11T00:52:28.738304+00:00,2.50,114.86
2025-04-11T00:52:28.866414+00:00,2.30,114.86
2025-04-11T00:52:28.990409+00:00,1.70,114.86
2025-04-11T00:52:29.116409+00:00,1.70,114.86
2025-04-11T00:52:29.241724+00:00,2.20,114.86
2025-04-11T00:52:29.366514+00:00,2.30,114.86
2025-04-11T00:52:29.492451+00:00,2.20,114.86
2025-04-11T00:52:29.616038+00:00,2.00,114.86
2025-04-11T00:52:29.741379+00:00,2.20,114.89
2025-04-11T00:52:29.867380+00:00,2.40,114.89
2025-04-11T00:52:29.991828+00:00,2.10,114.89
2025-04-11T00:52:30.117845+00:00,2.00,114.89
2025-04-11T00:52:30.242210+00:00,1.80,114.89
2025-04-11T00:52:30.365880+00:00,2.00,114.89
2025-04-11T00:52:30.491436+00:00,2.00,114.89
2025-04-11T00:52:30.616366+00:00,2.30,114.89
