2025-04-11T02:55:12.141944+00:00, 613, 117
2025-04-11T02:55:12.143992+00:00, 602, 85
2025-04-11T02:55:12.145807+00:00, 601, 114
2025-04-11T02:55:12.147592+00:00, 607, 81
2025-04-11T02:55:12.149285+00:00, 616, 85
2025-04-11T02:55:12.151111+00:00, 505, 76
2025-04-11T02:55:12.153667+00:00, 512, 95
2025-04-11T02:55:12.155489+00:00, 510, 79
2025-04-11T02:55:12.157470+00:00, 509, 90
2025-04-11T02:55:12.159436+00:00, 506, 86
2025-04-11T02:55:12.162261+00:00, 511, 97
2025-04-11T02:55:12.164227+00:00, 501, 59
2025-04-11T02:55:12.168381+00:00, 503, 93
2025-04-11T02:55:12.170652+00:00, 502, 104
2025-04-11T02:55:15.064597+00:00, 508, 70
2025-04-11T02:55:18.079229+00:00, 504, 106
2025-04-11T02:55:21.080689+00:00, 516, 66
2025-04-11T02:55:24.095785+00:00, 514, 93
2025-04-11T02:55:27.096470+00:00, 605, 124
2025-04-11T02:55:30.106704+00:00, 603, 84
2025-04-11T02:55:33.116502+00:00, 610, 56
2025-04-11T02:55:36.122085+00:00, 608, 112
2025-04-11T02:55:39.152233+00:00, 604, 124
2025-04-11T02:55:42.146002+00:00, 611, 73
2025-04-11T02:55:45.150538+00:00, 606, 91
2025-04-11T02:55:48.175701+00:00, 613, 113
2025-04-11T02:55:51.180268+00:00, 602, 93
2025-04-11T02:55:54.189629+00:00, 601, 113
2025-04-11T02:55:57.192824+00:00, 607, 81
2025-04-11T02:56:00.199728+00:00, 616, 85
2025-04-11T02:56:03.226135+00:00, 505, 76
2025-04-11T02:56:06.230687+00:00, 512, 97
2025-04-11T02:56:09.249532+00:00, 510, 72
2025-04-11T02:56:12.248315+00:00, 509, 78
2025-04-11T02:56:15.266518+00:00, 506, 85
2025-04-11T02:56:18.286113+00:00, 511, 81
2025-04-11T02:56:21.277495+00:00, 501, 60
2025-04-11T02:56:24.290350+00:00, 503, 92
2025-04-11T02:56:27.309958+00:00, 502, 104
2025-04-11T02:56:30.336128+00:00, 508, 73
2025-04-11T02:56:33.336360+00:00, 504, 106
2025-04-11T02:56:36.346745+00:00, 516, 67
2025-04-11T02:56:39.360077+00:00, 514, 98
2025-04-11T02:56:42.372500+00:00, 605, 126
2025-04-11T02:56:45.374010+00:00, 603, 85
2025-04-11T02:56:48.394282+00:00, 610, 54
2025-04-11T02:56:51.417371+00:00, 608, 109
2025-04-11T02:56:54.409293+00:00, 604, 118
2025-04-11T02:56:57.425646+00:00, 611, 78
2025-04-11T02:57:00.424867+00:00, 606, 90
2025-04-11T02:57:03.440080+00:00, 613, 116
2025-04-11T02:57:06.444782+00:00, 602, 86
2025-04-11T02:57:09.466226+00:00, 601, 113
2025-04-11T02:57:12.467476+00:00, 607, 82
2025-04-11T02:57:15.470703+00:00, 616, 85
2025-04-11T02:57:18.474965+00:00, 505, 79
2025-04-11T02:57:21.493461+00:00, 512, 98
2025-04-11T02:57:24.510925+00:00, 510, 77
2025-04-11T02:57:27.511551+00:00, 509, 76
2025-04-11T02:57:30.542872+00:00, 506, 92
2025-04-11T02:57:33.535683+00:00, 511, 97
2025-04-11T02:57:36.541455+00:00, 501, 58
2025-04-11T02:57:39.542558+00:00, 503, 93
2025-04-11T02:57:42.546077+00:00, 502, 104
2025-04-11T02:57:45.580045+00:00, 508, 69
2025-04-11T02:57:48.581280+00:00, 504, 106
2025-04-11T02:57:51.580597+00:00, 516, 68
2025-04-11T02:57:54.596180+00:00, 514, 99
2025-04-11T02:57:57.592923+00:00, 605, 127
2025-04-11T02:58:00.601537+00:00, 603, 87
2025-04-11T02:58:03.611104+00:00, 610, 57
2025-04-11T02:58:06.618948+00:00, 608, 107
2025-04-11T02:58:09.619683+00:00, 604, 122
2025-04-11T02:58:12.632364+00:00, 611, 87
2025-04-11T02:58:15.644866+00:00, 606, 91
2025-04-11T02:58:18.651657+00:00, 613, 118
2025-04-11T02:58:21.663320+00:00, 602, 91
2025-04-11T02:58:24.669991+00:00, 601, 113
2025-04-11T02:58:27.676961+00:00, 607, 81
2025-04-11T02:58:30.695182+00:00, 616, 85
2025-04-11T02:58:33.692894+00:00, 505, 77
2025-04-11T02:58:36.713087+00:00, 512, 95
2025-04-11T02:58:39.716057+00:00, 509, 83
2025-04-11T02:58:42.730688+00:00, 506, 94
2025-04-11T02:58:45.740341+00:00, 511, 99
2025-04-11T02:58:48.754276+00:00, 501, 57
2025-04-11T02:58:51.755689+00:00, 503, 95
2025-04-11T02:58:54.765718+00:00, 502, 104
2025-04-11T02:58:57.767279+00:00, 508, 71
2025-04-11T02:59:00.779342+00:00, 504, 105
2025-04-11T02:59:03.794014+00:00, 516, 71
2025-04-11T02:59:06.790910+00:00, 514, 103
2025-04-11T02:59:09.800943+00:00, 605, 121
2025-04-11T02:59:12.811230+00:00, 603, 86
2025-04-11T02:59:15.818663+00:00, 610, 56
2025-04-11T02:59:18.832856+00:00, 608, 103
2025-04-11T02:59:21.859947+00:00, 604, 122
2025-04-11T02:59:24.861332+00:00, 611, 76
2025-04-11T02:59:27.862799+00:00, 606, 90
2025-04-11T02:59:30.884618+00:00, 613, 117
