Timestamp,CPU%,Memory_MB
2025-04-11T03:55:38Z,0.39,83.48
2025-04-11T03:55:44Z,0.34,83.48
2025-04-11T03:55:51Z,0.44,83.48
2025-04-11T03:55:58Z,0.61,83.48
2025-04-11T03:56:04Z,0.52,83.73
2025-04-11T03:56:11Z,0.59,83.48
2025-04-11T03:56:18Z,3.56,85.07
2025-04-11T03:56:24Z,1.36,97.79
2025-04-11T03:56:31Z,2.53,109.20
2025-04-11T03:56:38Z,1.45,117.10
2025-04-11T03:56:44Z,1.76,130.80
2025-04-11T03:56:51Z,2.61,139.30
2025-04-11T03:56:58Z,1.50,145.50
2025-04-11T03:57:04Z,1.50,147.80
2025-04-11T03:57:11Z,1.76,149.90
2025-04-11T03:57:18Z,2.33,126.60
2025-04-11T03:57:24Z,1.33,126.90
2025-04-11T03:57:31Z,2.12,128.60
2025-04-11T03:57:38Z,1.38,128.60
2025-04-11T03:57:44Z,1.16,128.10
2025-04-11T03:57:51Z,3.41,135.80
2025-04-11T03:57:58Z,1.74,137.30
2025-04-11T03:58:04Z,1.15,121.30
2025-04-11T03:58:11Z,1.72,122.30
2025-04-11T03:58:18Z,1.84,125.30
2025-04-11T03:58:24Z,1.32,135.40
2025-04-11T03:58:31Z,2.03,135.70
2025-04-11T03:58:38Z,1.63,135.60
2025-04-11T03:58:44Z,1.49,135.70
2025-04-11T03:58:51Z,2.83,139.40
2025-04-11T03:58:58Z,1.79,137.80
2025-04-11T03:59:04Z,1.31,138.40
2025-04-11T03:59:11Z,2.56,141.80
2025-04-11T03:59:18Z,2.36,142.10
2025-04-11T03:59:24Z,1.91,143.00
2025-04-11T03:59:31Z,2.14,144.40
2025-04-11T03:59:38Z,2.03,117.20
2025-04-11T03:59:45Z,1.40,117.00
2025-04-11T03:59:51Z,1.97,125.10
2025-04-11T03:59:58Z,1.98,133.10
2025-04-11T04:00:04Z,1.34,140.30
2025-04-11T04:00:11Z,3.08,137.20
2025-04-11T04:00:18Z,1.49,137.10
2025-04-11T04:00:25Z,1.37,144.70
2025-04-11T04:00:31Z,1.77,135.60
2025-04-11T04:00:38Z,1.67,139.20
2025-04-11T04:00:45Z,0.59,138.70
2025-04-11T04:00:51Z,0.67,138.90
2025-04-11T04:00:58Z,0.51,138.70
2025-04-11T04:01:05Z,0.45,138.70
2025-04-11T04:01:11Z,0.79,138.70
2025-04-11T04:01:18Z,0.55,139.20
2025-04-11T04:01:25Z,0.48,138.70
2025-04-11T04:01:31Z,0.66,138.70
2025-04-11T04:01:38Z,0.62,138.70
2025-04-11T04:01:45Z,0.58,138.70
2025-04-11T04:01:51Z,0.52,138.70
2025-04-11T04:01:58Z,0.77,138.70
2025-04-11T04:02:05Z,0.54,138.70
2025-04-11T04:02:11Z,0.64,138.90
