2025-04-11T02:24:37.701537+00:00, 613, 117
2025-04-11T02:24:37.704070+00:00, 602, 85
2025-04-11T02:24:37.705461+00:00, 601, 114
2025-04-11T02:24:37.707221+00:00, 607, 81
2025-04-11T02:24:37.710002+00:00, 616, 85
2025-04-11T02:24:37.711827+00:00, 505, 76
2025-04-11T02:24:37.713610+00:00, 512, 95
2025-04-11T02:24:37.716326+00:00, 510, 79
2025-04-11T02:24:37.718192+00:00, 509, 90
2025-04-11T02:24:37.719870+00:00, 506, 86
2025-04-11T02:24:37.721364+00:00, 511, 97
2025-04-11T02:24:37.723307+00:00, 501, 59
2025-04-11T02:24:37.725248+00:00, 503, 93
2025-04-11T02:24:37.726674+00:00, 502, 104
2025-04-11T02:24:37.728448+00:00, 508, 70
2025-04-11T02:24:37.730253+00:00, 504, 106
2025-04-11T02:24:37.732218+00:00, 516, 66
2025-04-11T02:24:37.733820+00:00, 514, 93
2025-04-11T02:24:37.735949+00:00, 605, 124
2025-04-11T02:24:37.737805+00:00, 603, 84
2025-04-11T02:24:37.739601+00:00, 610, 56
2025-04-11T02:24:37.742009+00:00, 608, 112
2025-04-11T02:24:37.743812+00:00, 604, 124
2025-04-11T02:24:37.746214+00:00, 611, 73
2025-04-11T02:24:37.747906+00:00, 606, 91
2025-04-11T02:24:37.750250+00:00, 613, 113
2025-04-11T02:24:37.751954+00:00, 602, 93
2025-04-11T02:24:37.753439+00:00, 601, 113
2025-04-11T02:24:37.754937+00:00, 607, 81
2025-04-11T02:24:37.757298+00:00, 616, 85
2025-04-11T02:24:37.759372+00:00, 505, 76
2025-04-11T02:24:37.760989+00:00, 512, 97
2025-04-11T02:24:37.763051+00:00, 510, 72
2025-04-11T02:24:37.765532+00:00, 509, 78
2025-04-11T02:24:37.767450+00:00, 506, 85
2025-04-11T02:24:37.769371+00:00, 511, 81
2025-04-11T02:24:37.771575+00:00, 501, 60
2025-04-11T02:24:37.773888+00:00, 503, 92
2025-04-11T02:24:37.775741+00:00, 502, 104
2025-04-11T02:24:37.777061+00:00, 508, 73
2025-04-11T02:24:37.778208+00:00, 504, 106
2025-04-11T02:24:37.779615+00:00, 516, 67
2025-04-11T02:24:37.781697+00:00, 514, 98
2025-04-11T02:24:37.783144+00:00, 605, 126
2025-04-11T02:24:37.784283+00:00, 603, 85
2025-04-11T02:24:37.785676+00:00, 610, 54
2025-04-11T02:24:37.786994+00:00, 608, 109
2025-04-11T02:24:37.788263+00:00, 604, 118
2025-04-11T02:24:37.790118+00:00, 611, 78
2025-04-11T02:24:37.792026+00:00, 606, 90
2025-04-11T02:24:37.793354+00:00, 613, 116
2025-04-11T02:24:37.794755+00:00, 602, 86
2025-04-11T02:24:37.796073+00:00, 601, 113
2025-04-11T02:24:37.797518+00:00, 607, 82
2025-04-11T02:24:37.799200+00:00, 616, 85
2025-04-11T02:24:37.800329+00:00, 505, 79
2025-04-11T02:24:37.801669+00:00, 512, 98
2025-04-11T02:24:37.802942+00:00, 510, 77
2025-04-11T02:24:37.804021+00:00, 509, 76
2025-04-11T02:24:37.805004+00:00, 506, 92
2025-04-11T02:24:37.806584+00:00, 511, 97
2025-04-11T02:24:37.808137+00:00, 501, 58
2025-04-11T02:24:37.809384+00:00, 503, 93
2025-04-11T02:24:37.810396+00:00, 502, 104
2025-04-11T02:24:37.811524+00:00, 508, 69
2025-04-11T02:24:37.812495+00:00, 504, 106
2025-04-11T02:24:37.813740+00:00, 516, 68
2025-04-11T02:24:37.815649+00:00, 514, 99
2025-04-11T02:24:37.817343+00:00, 605, 127
2025-04-11T02:24:37.818947+00:00, 603, 87
2025-04-11T02:24:37.820616+00:00, 610, 57
2025-04-11T02:24:37.822096+00:00, 608, 107
2025-04-11T02:24:37.824003+00:00, 604, 122
2025-04-11T02:24:37.825939+00:00, 611, 87
2025-04-11T02:24:37.828317+00:00, 606, 91
2025-04-11T02:24:37.829855+00:00, 613, 118
