2025-04-11T02:34:48.187476+00:00, 613, 117
2025-04-11T02:34:48.189630+00:00, 602, 85
2025-04-11T02:34:48.191400+00:00, 601, 114
2025-04-11T02:34:48.193350+00:00, 607, 81
2025-04-11T02:34:48.194970+00:00, 616, 85
2025-04-11T02:34:48.196659+00:00, 505, 76
2025-04-11T02:34:48.198341+00:00, 512, 95
2025-04-11T02:34:48.200457+00:00, 510, 79
2025-04-11T02:34:48.202672+00:00, 509, 90
2025-04-11T02:34:48.205684+00:00, 506, 86
2025-04-11T02:34:48.208769+00:00, 511, 97
2025-04-11T02:34:48.211689+00:00, 501, 59
2025-04-11T02:34:48.214162+00:00, 503, 93
2025-04-11T02:34:48.217202+00:00, 502, 104
2025-04-11T02:34:48.219628+00:00, 508, 70
2025-04-11T02:34:48.221662+00:00, 504, 106
2025-04-11T02:34:48.223920+00:00, 516, 66
2025-04-11T02:34:48.228801+00:00, 514, 93
2025-04-11T02:34:48.230406+00:00, 605, 124
2025-04-11T02:34:48.232162+00:00, 603, 84
2025-04-11T02:34:48.233796+00:00, 610, 56
2025-04-11T02:34:48.236085+00:00, 608, 112
2025-04-11T02:34:48.238710+00:00, 604, 124
2025-04-11T02:34:48.240144+00:00, 611, 73
2025-04-11T02:34:48.241796+00:00, 606, 91
2025-04-11T02:34:48.243240+00:00, 613, 113
2025-04-11T02:34:48.244592+00:00, 602, 93
2025-04-11T02:34:48.245830+00:00, 601, 113
2025-04-11T02:34:48.247705+00:00, 607, 81
2025-04-11T02:34:48.251313+00:00, 616, 85
2025-04-11T02:34:48.254808+00:00, 505, 76
2025-04-11T02:34:48.256097+00:00, 512, 97
2025-04-11T02:34:48.257434+00:00, 510, 72
2025-04-11T02:34:48.259085+00:00, 509, 78
2025-04-11T02:34:48.260527+00:00, 506, 85
2025-04-11T02:34:48.261608+00:00, 511, 81
2025-04-11T02:34:48.263264+00:00, 501, 60
2025-04-11T02:34:48.267084+00:00, 503, 92
2025-04-11T02:34:48.268504+00:00, 502, 104
2025-04-11T02:34:48.270636+00:00, 508, 73
2025-04-11T02:34:48.272131+00:00, 504, 106
2025-04-11T02:34:48.274141+00:00, 516, 67
2025-04-11T02:34:48.275876+00:00, 514, 98
2025-04-11T02:34:48.278864+00:00, 605, 126
2025-04-11T02:34:48.282375+00:00, 603, 85
2025-04-11T02:34:48.286311+00:00, 610, 54
2025-04-11T02:34:48.287836+00:00, 608, 109
2025-04-11T02:34:48.290038+00:00, 604, 118
2025-04-11T02:34:48.291266+00:00, 611, 78
2025-04-11T02:34:48.293363+00:00, 606, 90
2025-04-11T02:34:48.294757+00:00, 613, 116
2025-04-11T02:34:48.295736+00:00, 602, 86
2025-04-11T02:34:48.300679+00:00, 601, 113
2025-04-11T02:34:48.303268+00:00, 607, 82
2025-04-11T02:34:48.305078+00:00, 616, 85
2025-04-11T02:34:48.307745+00:00, 505, 79
2025-04-11T02:34:48.309546+00:00, 512, 98
2025-04-11T02:34:48.311008+00:00, 510, 77
2025-04-11T02:34:48.312773+00:00, 509, 76
2025-04-11T02:34:48.315184+00:00, 506, 92
2025-04-11T02:34:48.321686+00:00, 511, 97
2025-04-11T02:34:48.323204+00:00, 501, 58
