2025-04-10T23:41:42.064685+00:00, 613, 117
2025-04-10T23:41:42.068878+00:00, 602, 85
2025-04-10T23:41:42.072576+00:00, 601, 114
2025-04-10T23:41:42.076001+00:00, 607, 81
2025-04-10T23:41:42.079718+00:00, 616, 85
2025-04-10T23:41:42.083682+00:00, 505, 76
2025-04-10T23:41:42.088112+00:00, 512, 95
2025-04-10T23:41:46.248519+00:00, 510, 79
2025-04-10T23:41:52.267966+00:00, 509, 90
2025-04-10T23:41:58.270536+00:00, 506, 86
2025-04-10T23:42:04.278909+00:00, 511, 97
2025-04-10T23:42:10.287550+00:00, 501, 59
2025-04-10T23:42:16.294785+00:00, 503, 93
2025-04-10T23:42:22.298543+00:00, 502, 104
2025-04-10T23:42:28.307553+00:00, 508, 70
2025-04-10T23:42:34.309346+00:00, 504, 106
2025-04-10T23:42:40.317784+00:00, 516, 66
2025-04-10T23:42:46.328265+00:00, 514, 93
2025-04-10T23:42:52.331564+00:00, 605, 124
2025-04-10T23:42:58.341646+00:00, 603, 84
2025-04-10T23:43:04.344816+00:00, 610, 56
2025-04-10T23:43:10.352539+00:00, 608, 112
2025-04-10T23:43:16.355406+00:00, 604, 124
2025-04-10T23:43:22.372724+00:00, 611, 73
2025-04-10T23:43:28.386436+00:00, 606, 91
2025-04-10T23:43:34.381996+00:00, 613, 113
2025-04-10T23:43:40.396312+00:00, 602, 93
2025-04-10T23:43:46.411228+00:00, 601, 113
2025-04-10T23:43:52.422789+00:00, 607, 81
2025-04-10T23:43:58.419851+00:00, 616, 85
2025-04-10T23:44:04.441049+00:00, 505, 76
2025-04-10T23:44:10.446008+00:00, 512, 97
2025-04-10T23:44:16.463097+00:00, 510, 72
2025-04-10T23:44:22.472762+00:00, 509, 78
2025-04-10T23:44:28.482567+00:00, 506, 85
2025-04-10T23:44:34.498619+00:00, 511, 81
2025-04-10T23:44:40.506365+00:00, 501, 60
2025-04-10T23:44:46.520618+00:00, 503, 92
2025-04-10T23:44:52.535852+00:00, 502, 104
2025-04-10T23:44:58.544891+00:00, 508, 73
2025-04-10T23:45:04.547931+00:00, 504, 106
2025-04-10T23:45:10.560534+00:00, 516, 67
2025-04-10T23:45:16.574814+00:00, 514, 98
2025-04-10T23:45:22.572856+00:00, 605, 126
2025-04-10T23:45:28.585730+00:00, 603, 85
2025-04-10T23:45:34.582197+00:00, 610, 54
2025-04-10T23:45:40.593288+00:00, 608, 109
2025-04-10T23:45:46.602710+00:00, 604, 118
2025-04-10T23:45:52.609621+00:00, 611, 78
2025-04-10T23:45:58.615650+00:00, 606, 90
