2025-04-11T00:42:49.568103+00:00, 613, 117
2025-04-11T00:42:49.572368+00:00, 602, 85
2025-04-11T00:42:49.576253+00:00, 601, 114
2025-04-11T00:42:49.579104+00:00, 607, 81
2025-04-11T00:42:49.581819+00:00, 616, 85
2025-04-11T00:42:49.583411+00:00, 505, 76
2025-04-11T00:42:49.585258+00:00, 512, 95
2025-04-11T00:42:49.587358+00:00, 510, 79
2025-04-11T00:42:49.589016+00:00, 509, 90
2025-04-11T00:42:49.590677+00:00, 506, 86
2025-04-11T00:42:49.592821+00:00, 511, 97
2025-04-11T00:42:49.595628+00:00, 501, 59
2025-04-11T00:42:49.598192+00:00, 503, 93
2025-04-11T00:42:49.603177+00:00, 502, 104
2025-04-11T00:42:49.606723+00:00, 508, 70
2025-04-11T00:42:49.609925+00:00, 504, 106
2025-04-11T00:42:49.615130+00:00, 516, 66
2025-04-11T00:42:49.617969+00:00, 514, 93
2025-04-11T00:42:49.620656+00:00, 605, 124
2025-04-11T00:42:49.624392+00:00, 603, 84
2025-04-11T00:42:49.627928+00:00, 610, 56
2025-04-11T00:42:49.630178+00:00, 608, 112
2025-04-11T00:42:49.632519+00:00, 604, 124
2025-04-11T00:42:49.634710+00:00, 611, 73
2025-04-11T00:42:49.637294+00:00, 606, 91
2025-04-11T00:42:49.639639+00:00, 613, 113
2025-04-11T00:42:49.644496+00:00, 602, 93
2025-04-11T00:42:49.646698+00:00, 601, 113
2025-04-11T00:42:49.649190+00:00, 607, 81
2025-04-11T00:42:49.651747+00:00, 616, 85
2025-04-11T00:42:49.654291+00:00, 505, 76
2025-04-11T00:42:49.656667+00:00, 512, 97
2025-04-11T00:42:49.662834+00:00, 510, 72
2025-04-11T00:42:49.666038+00:00, 509, 78
2025-04-11T00:42:49.672024+00:00, 506, 85
2025-04-11T00:42:49.674460+00:00, 511, 81
2025-04-11T00:42:49.676472+00:00, 501, 60
2025-04-11T00:42:49.679064+00:00, 503, 92
2025-04-11T00:42:49.683432+00:00, 502, 104
2025-04-11T00:42:49.686201+00:00, 508, 73
2025-04-11T00:42:49.688574+00:00, 504, 106
2025-04-11T00:42:49.690690+00:00, 516, 67
2025-04-11T00:42:49.692813+00:00, 514, 98
2025-04-11T00:42:49.696720+00:00, 605, 126
2025-04-11T00:42:49.698838+00:00, 603, 85
2025-04-11T00:42:49.700840+00:00, 610, 54
2025-04-11T00:42:49.703187+00:00, 608, 109
2025-04-11T00:42:49.705288+00:00, 604, 118
2025-04-11T00:42:49.708931+00:00, 611, 78
2025-04-11T00:42:49.711794+00:00, 606, 90
2025-04-11T00:42:49.713900+00:00, 613, 116
2025-04-11T00:42:49.716194+00:00, 602, 86
2025-04-11T00:42:49.718858+00:00, 601, 113
2025-04-11T00:42:49.721242+00:00, 607, 82
2025-04-11T00:42:49.722877+00:00, 616, 85
2025-04-11T00:42:49.724788+00:00, 505, 79
2025-04-11T00:42:49.727358+00:00, 512, 98
2025-04-11T00:42:49.731440+00:00, 510, 77
2025-04-11T00:42:49.733278+00:00, 509, 76
2025-04-11T00:42:49.735184+00:00, 506, 92
2025-04-11T00:42:49.737667+00:00, 511, 97
2025-04-11T00:42:49.739898+00:00, 501, 58
2025-04-11T00:42:49.741436+00:00, 503, 93
2025-04-11T00:42:49.744633+00:00, 502, 104
2025-04-11T00:42:49.747281+00:00, 508, 69
2025-04-11T00:42:49.749201+00:00, 504, 106
2025-04-11T00:42:49.751153+00:00, 516, 68
2025-04-11T00:42:49.753719+00:00, 514, 99
2025-04-11T00:42:49.756293+00:00, 605, 127
2025-04-11T00:42:49.758147+00:00, 603, 87
2025-04-11T00:42:49.760326+00:00, 610, 57
2025-04-11T00:42:49.763260+00:00, 608, 107
2025-04-11T00:42:49.765085+00:00, 604, 122
2025-04-11T00:42:49.766689+00:00, 611, 87
2025-04-11T00:42:49.768175+00:00, 606, 91
2025-04-11T00:42:49.770460+00:00, 613, 118
2025-04-11T00:42:49.774576+00:00, 602, 91
2025-04-11T00:42:49.776650+00:00, 601, 113
2025-04-11T00:42:49.778903+00:00, 607, 81
2025-04-11T00:42:49.781780+00:00, 616, 85
2025-04-11T00:42:49.783806+00:00, 505, 77
2025-04-11T00:42:49.786537+00:00, 512, 95
2025-04-11T00:42:49.789162+00:00, 509, 83
2025-04-11T00:42:49.791487+00:00, 506, 94
2025-04-11T00:42:49.794812+00:00, 511, 99
2025-04-11T00:42:49.797106+00:00, 501, 57
2025-04-11T00:42:49.798930+00:00, 503, 95
2025-04-11T00:42:49.802801+00:00, 502, 104
2025-04-11T00:42:49.805837+00:00, 508, 71
2025-04-11T00:42:49.808512+00:00, 504, 105
2025-04-11T00:42:49.811285+00:00, 516, 71
2025-04-11T00:42:49.813914+00:00, 514, 103
2025-04-11T00:42:49.816462+00:00, 605, 121
2025-04-11T00:42:49.822232+00:00, 603, 86
2025-04-11T00:42:49.825093+00:00, 610, 56
2025-04-11T00:42:49.828170+00:00, 608, 103
2025-04-11T00:42:49.830028+00:00, 604, 122
2025-04-11T00:42:49.832372+00:00, 611, 76
2025-04-11T00:42:49.833793+00:00, 606, 90
2025-04-11T00:42:49.835921+00:00, 613, 117
2025-04-11T00:42:49.837490+00:00, 602, 92
2025-04-11T00:42:49.838782+00:00, 601, 113
2025-04-11T00:42:49.839978+00:00, 607, 82
2025-04-11T00:42:49.841275+00:00, 616, 84
2025-04-11T00:42:49.843402+00:00, 505, 75
