2025-04-10T23:00:59.697203+00:00, 613, 117
2025-04-10T23:00:59.702223+00:00, 602, 85
2025-04-10T23:00:59.705208+00:00, 601, 114
2025-04-10T23:00:59.707096+00:00, 607, 81
2025-04-10T23:00:59.708831+00:00, 616, 85
2025-04-10T23:00:59.710399+00:00, 505, 76
2025-04-10T23:00:59.712046+00:00, 512, 95
2025-04-10T23:00:59.713731+00:00, 510, 79
2025-04-10T23:00:59.715612+00:00, 509, 90
2025-04-10T23:00:59.716921+00:00, 506, 86
2025-04-10T23:00:59.718625+00:00, 511, 97
2025-04-10T23:00:59.719967+00:00, 501, 59
2025-04-10T23:00:59.721349+00:00, 503, 93
2025-04-10T23:00:59.723653+00:00, 502, 104
2025-04-10T23:00:59.725595+00:00, 508, 70
2025-04-10T23:00:59.727216+00:00, 504, 106
2025-04-10T23:00:59.728653+00:00, 516, 66
2025-04-10T23:00:59.730211+00:00, 514, 93
2025-04-10T23:00:59.732462+00:00, 605, 124
2025-04-10T23:00:59.734680+00:00, 603, 84
2025-04-10T23:00:59.736324+00:00, 610, 56
2025-04-10T23:00:59.737744+00:00, 608, 112
2025-04-10T23:00:59.739398+00:00, 604, 124
2025-04-10T23:00:59.741124+00:00, 611, 73
2025-04-10T23:00:59.743038+00:00, 606, 91
2025-04-10T23:00:59.744621+00:00, 613, 113
2025-04-10T23:00:59.746055+00:00, 602, 93
2025-04-10T23:00:59.747304+00:00, 601, 113
2025-04-10T23:00:59.748523+00:00, 607, 81
2025-04-10T23:00:59.750365+00:00, 616, 85
2025-04-10T23:00:59.751890+00:00, 505, 76
2025-04-10T23:00:59.753064+00:00, 512, 97
2025-04-10T23:00:59.754166+00:00, 510, 72
2025-04-10T23:00:59.755684+00:00, 509, 78
2025-04-10T23:00:59.757478+00:00, 506, 85
2025-04-10T23:00:59.758740+00:00, 511, 81
2025-04-10T23:00:59.759974+00:00, 501, 60
2025-04-10T23:00:59.761473+00:00, 503, 92
2025-04-10T23:00:59.762803+00:00, 502, 104
2025-04-10T23:00:59.764077+00:00, 508, 73
2025-04-10T23:00:59.765598+00:00, 504, 106
2025-04-10T23:00:59.767075+00:00, 516, 67
2025-04-10T23:00:59.768167+00:00, 514, 98
2025-04-10T23:00:59.769155+00:00, 605, 126
2025-04-10T23:00:59.770152+00:00, 603, 85
2025-04-10T23:00:59.771508+00:00, 610, 54
2025-04-10T23:00:59.772879+00:00, 608, 109
2025-04-10T23:00:59.774491+00:00, 604, 118
2025-04-10T23:00:59.775860+00:00, 611, 78
2025-04-10T23:00:59.777511+00:00, 606, 90
2025-04-10T23:00:59.778900+00:00, 613, 116
2025-04-10T23:00:59.780052+00:00, 602, 86
2025-04-10T23:00:59.781359+00:00, 601, 113
2025-04-10T23:00:59.783307+00:00, 607, 82
2025-04-10T23:00:59.784703+00:00, 616, 85
2025-04-10T23:00:59.785840+00:00, 505, 79
2025-04-10T23:00:59.787537+00:00, 512, 98
2025-04-10T23:00:59.788768+00:00, 510, 77
2025-04-10T23:00:59.790501+00:00, 509, 76
2025-04-10T23:00:59.791850+00:00, 506, 92
2025-04-10T23:00:59.793374+00:00, 511, 97
2025-04-10T23:00:59.794479+00:00, 501, 58
2025-04-10T23:00:59.795486+00:00, 503, 93
2025-04-10T23:00:59.796704+00:00, 502, 104
2025-04-10T23:00:59.804359+00:00, 508, 69
2025-04-10T23:01:00.275169+00:00, 504, 106
2025-04-10T23:01:00.885195+00:00, 516, 68
2025-04-10T23:01:01.481830+00:00, 514, 99
2025-04-10T23:01:02.088277+00:00, 605, 127
2025-04-10T23:01:02.696498+00:00, 603, 87
2025-04-10T23:01:03.313533+00:00, 610, 57
2025-04-10T23:01:03.919173+00:00, 608, 107
2025-04-10T23:01:04.518682+00:00, 604, 122
