timestamp,CPU%,Memory_MB
2025-04-11T03:55:40.405869+00:00,98.20,116.20
2025-04-11T03:55:40.536269+00:00,0.30,116.20
2025-04-11T03:55:40.666881+00:00,0.50,116.20
2025-04-11T03:55:40.805934+00:00,0.70,116.20
2025-04-11T03:55:40.936631+00:00,0.50,116.23
2025-04-11T03:55:41.066886+00:00,0.90,116.27
2025-04-11T03:55:41.202861+00:00,1.70,116.30
2025-04-11T03:55:41.327647+00:00,1.30,116.33
2025-04-11T03:55:41.460680+00:00,1.40,116.44
2025-04-11T03:55:41.585438+00:00,2.20,116.44
2025-04-11T03:55:41.720009+00:00,1.80,116.44
2025-04-11T03:55:41.848011+00:00,2.00,116.47
2025-04-11T03:55:41.979542+00:00,1.80,116.47
2025-04-11T03:55:42.109363+00:00,1.60,116.47
2025-04-11T03:55:42.236818+00:00,0.90,116.47
2025-04-11T03:55:42.363950+00:00,1.80,116.47
2025-04-11T03:55:42.499266+00:00,1.80,116.47
2025-04-11T03:55:42.630861+00:00,1.40,116.47
2025-04-11T03:55:42.758501+00:00,1.90,116.47
2025-04-11T03:55:42.881993+00:00,2.20,116.47
2025-04-11T03:55:43.013227+00:00,2.10,116.47
2025-04-11T03:55:43.143201+00:00,1.40,116.47
2025-04-11T03:55:43.274324+00:00,1.60,116.47
2025-04-11T03:55:43.406086+00:00,1.80,116.47
2025-04-11T03:55:43.537980+00:00,1.20,116.47
2025-04-11T03:55:43.663584+00:00,2.40,116.47
2025-04-11T03:55:43.792277+00:00,2.50,116.47
2025-04-11T03:55:43.924926+00:00,2.00,116.47
2025-04-11T03:55:44.057060+00:00,1.90,116.47
2025-04-11T03:55:44.186720+00:00,1.30,116.47
2025-04-11T03:55:44.314176+00:00,1.60,116.47
2025-04-11T03:55:44.444387+00:00,1.70,116.47
2025-04-11T03:55:44.567797+00:00,2.00,116.47
2025-04-11T03:55:44.697876+00:00,1.20,116.47
2025-04-11T03:55:44.830506+00:00,1.30,116.53
2025-04-11T03:55:44.958904+00:00,2.20,116.53
2025-04-11T03:55:45.091787+00:00,2.40,116.53
2025-04-11T03:55:45.224252+00:00,2.30,116.53
2025-04-11T03:55:45.354029+00:00,2.10,116.53
2025-04-11T03:55:45.476949+00:00,1.80,116.53
2025-04-11T03:55:45.607849+00:00,1.70,116.53
2025-04-11T03:55:45.733360+00:00,1.50,116.53
2025-04-11T03:55:45.861757+00:00,0.80,116.53
2025-04-11T03:55:45.992616+00:00,0.70,116.53
2025-04-11T03:55:46.126201+00:00,1.30,116.53
2025-04-11T03:55:46.256891+00:00,2.30,116.53
2025-04-11T03:55:46.387674+00:00,2.20,116.53
2025-04-11T03:55:46.511168+00:00,2.10,116.53
2025-04-11T03:55:46.638507+00:00,1.60,116.53
2025-04-11T03:55:46.771125+00:00,1.70,116.53
2025-04-11T03:55:46.900267+00:00,1.90,116.53
2025-04-11T03:55:47.032342+00:00,1.80,116.53
2025-04-11T03:55:47.163243+00:00,2.40,116.53
2025-04-11T03:55:47.294317+00:00,2.30,116.53
2025-04-11T03:55:47.425504+00:00,2.40,116.53
2025-04-11T03:55:47.557332+00:00,1.90,116.56
2025-04-11T03:55:47.685219+00:00,1.90,116.56
2025-04-11T03:55:47.817805+00:00,1.70,116.58
2025-04-11T03:55:47.948741+00:00,1.80,116.58
2025-04-11T03:55:48.084000+00:00,2.20,116.58
2025-04-11T03:55:48.217890+00:00,1.90,116.58
2025-04-11T03:55:48.350776+00:00,1.80,116.58
2025-04-11T03:55:48.482391+00:00,2.00,116.58
2025-04-11T03:55:48.615310+00:00,2.20,116.58
2025-04-11T03:55:48.748990+00:00,2.20,116.58
2025-04-11T03:55:48.882868+00:00,2.20,116.58
2025-04-11T03:55:49.015681+00:00,2.00,116.58
2025-04-11T03:55:49.142600+00:00,1.90,116.58
2025-04-11T03:55:49.275458+00:00,2.10,116.58
2025-04-11T03:55:49.407866+00:00,2.30,116.58
2025-04-11T03:55:49.539371+00:00,1.50,116.58
2025-04-11T03:55:49.670883+00:00,1.20,116.58
2025-04-11T03:55:49.801353+00:00,2.10,116.58
2025-04-11T03:55:49.933294+00:00,2.00,116.58
2025-04-11T03:55:50.061997+00:00,1.50,116.58
2025-04-11T03:55:50.192539+00:00,0.50,116.58
2025-04-11T03:55:50.326944+00:00,1.30,116.58
2025-04-11T03:55:50.460145+00:00,2.20,116.58
2025-04-11T03:55:50.590349+00:00,1.60,116.58
2025-04-11T03:55:50.721103+00:00,1.40,116.58
2025-04-11T03:55:50.848540+00:00,1.90,116.58
2025-04-11T03:55:50.979359+00:00,0.80,116.58
2025-04-11T03:55:51.111179+00:00,1.30,116.58
2025-04-11T03:55:51.252180+00:00,1.80,116.58
2025-04-11T03:55:51.381775+00:00,1.80,116.58
2025-04-11T03:55:51.515454+00:00,2.20,116.58
2025-04-11T03:55:51.649696+00:00,1.90,116.58
2025-04-11T03:55:51.793599+00:00,1.40,116.58
2025-04-11T03:55:51.926578+00:00,1.90,116.58
2025-04-11T03:55:52.055531+00:00,1.70,116.58
2025-04-11T03:55:52.185007+00:00,1.30,116.58
2025-04-11T03:55:52.310952+00:00,1.70,116.58
2025-04-11T03:55:52.443384+00:00,2.10,116.58
2025-04-11T03:55:52.575312+00:00,1.90,116.58
2025-04-11T03:55:52.700666+00:00,2.10,116.58
2025-04-11T03:55:52.824770+00:00,2.30,116.58
2025-04-11T03:55:52.959135+00:00,2.40,116.58
2025-04-11T03:55:53.089423+00:00,1.90,116.58
2025-04-11T03:55:53.216697+00:00,1.20,116.58
2025-04-11T03:55:53.351480+00:00,1.50,116.58
2025-04-11T03:55:53.482540+00:00,2.00,116.58
2025-04-11T03:55:53.614325+00:00,1.50,116.58
2025-04-11T03:55:53.746093+00:00,1.40,116.58
2025-04-11T03:55:53.876810+00:00,1.60,116.58
2025-04-11T03:55:54.005970+00:00,1.90,116.58
2025-04-11T03:55:54.135497+00:00,2.10,116.58
2025-04-11T03:55:54.268349+00:00,2.00,116.58
2025-04-11T03:55:54.394245+00:00,1.20,116.58
2025-04-11T03:55:54.522983+00:00,1.90,116.58
2025-04-11T03:55:54.649259+00:00,1.50,116.58
2025-04-11T03:55:54.777731+00:00,2.20,116.58
2025-04-11T03:55:54.907150+00:00,2.30,116.58
2025-04-11T03:55:55.037074+00:00,2.20,116.58
2025-04-11T03:55:55.167591+00:00,2.50,116.58
2025-04-11T03:55:55.290164+00:00,2.00,116.58
2025-04-11T03:55:55.419760+00:00,1.20,116.58
2025-04-11T03:55:55.547550+00:00,0.90,116.58
2025-04-11T03:55:55.677316+00:00,0.50,116.58
2025-04-11T03:55:55.807778+00:00,0.40,116.58
2025-04-11T03:55:55.938287+00:00,0.50,116.58
2025-04-11T03:55:56.068809+00:00,0.50,116.58
2025-04-11T03:55:56.199230+00:00,0.40,116.58
2025-04-11T03:55:56.329798+00:00,0.50,116.58
2025-04-11T03:55:56.460310+00:00,0.50,116.58
2025-04-11T03:55:56.590809+00:00,0.50,116.58
2025-04-11T03:55:56.723926+00:00,0.80,116.58
2025-04-11T03:55:56.854869+00:00,0.70,116.58
2025-04-11T03:55:56.985502+00:00,1.50,116.58
2025-04-11T03:55:57.118554+00:00,2.10,116.58
2025-04-11T03:55:57.252914+00:00,1.60,116.58
2025-04-11T03:55:57.374822+00:00,1.40,116.58
2025-04-11T03:55:57.508169+00:00,1.50,116.58
2025-04-11T03:55:57.641564+00:00,1.90,116.58
2025-04-11T03:55:57.769397+00:00,1.70,116.58
2025-04-11T03:55:57.897105+00:00,2.40,116.58
2025-04-11T03:55:58.027045+00:00,1.80,116.58
2025-04-11T03:55:58.150794+00:00,2.00,116.58
2025-04-11T03:55:58.278799+00:00,1.30,116.58
2025-04-11T03:55:58.409742+00:00,0.80,116.58
2025-04-11T03:55:58.540291+00:00,1.40,116.58
2025-04-11T03:55:58.671229+00:00,2.20,116.58
2025-04-11T03:55:58.801434+00:00,2.00,116.58
2025-04-11T03:55:58.936692+00:00,2.30,116.58
2025-04-11T03:55:59.069425+00:00,2.30,116.58
2025-04-11T03:55:59.196920+00:00,2.00,116.58
2025-04-11T03:55:59.332005+00:00,2.20,116.58
2025-04-11T03:55:59.462652+00:00,2.40,116.58
2025-04-11T03:55:59.591881+00:00,2.20,116.58
2025-04-11T03:55:59.725452+00:00,1.20,116.58
2025-04-11T03:55:59.858522+00:00,1.50,116.58
2025-04-11T03:55:59.993605+00:00,1.50,116.58
2025-04-11T03:56:00.126787+00:00,1.50,116.58
2025-04-11T03:56:00.257045+00:00,1.90,116.58
2025-04-11T03:56:00.387823+00:00,2.20,116.58
2025-04-11T03:56:00.518335+00:00,2.30,116.58
2025-04-11T03:56:00.650895+00:00,1.80,116.58
2025-04-11T03:56:00.779735+00:00,2.00,116.58
2025-04-11T03:56:00.907185+00:00,1.70,116.58
2025-04-11T03:56:01.037917+00:00,0.60,116.58
2025-04-11T03:56:01.169769+00:00,0.90,116.58
2025-04-11T03:56:01.298608+00:00,1.20,116.58
2025-04-11T03:56:01.427526+00:00,1.40,116.58
2025-04-11T03:56:01.552040+00:00,2.30,116.58
2025-04-11T03:56:01.683060+00:00,1.70,116.58
2025-04-11T03:56:01.807675+00:00,1.70,116.58
2025-04-11T03:56:01.936790+00:00,1.00,116.58
2025-04-11T03:56:02.071760+00:00,0.80,116.58
2025-04-11T03:56:02.202845+00:00,0.80,116.61
2025-04-11T03:56:02.332986+00:00,1.10,116.61
2025-04-11T03:56:02.458662+00:00,0.90,116.61
2025-04-11T03:56:02.589137+00:00,0.80,116.61
2025-04-11T03:56:02.719655+00:00,0.50,116.62
2025-04-11T03:56:02.850081+00:00,0.40,116.62
2025-04-11T03:56:02.980551+00:00,0.40,116.62
2025-04-11T03:56:03.101152+00:00,0.50,116.62
2025-04-11T03:56:03.228236+00:00,0.60,116.62
2025-04-11T03:56:03.359608+00:00,1.10,116.62
2025-04-11T03:56:03.491709+00:00,2.00,116.62
2025-04-11T03:56:03.622484+00:00,1.10,116.62
2025-04-11T03:56:03.754081+00:00,1.10,116.62
2025-04-11T03:56:03.881997+00:00,1.90,116.62
2025-04-11T03:56:04.016983+00:00,2.00,116.62
2025-04-11T03:56:04.142219+00:00,2.20,116.62
2025-04-11T03:56:04.275510+00:00,2.20,116.62
2025-04-11T03:56:04.408382+00:00,1.00,116.62
2025-04-11T03:56:04.536363+00:00,0.70,116.62
2025-04-11T03:56:04.662302+00:00,1.30,116.62
2025-04-11T03:56:04.787456+00:00,2.10,116.62
2025-04-11T03:56:04.910509+00:00,1.70,116.62
2025-04-11T03:56:05.042326+00:00,1.40,116.62
2025-04-11T03:56:05.167360+00:00,2.30,116.62
2025-04-11T03:56:05.298571+00:00,1.90,116.62
2025-04-11T03:56:05.431417+00:00,2.00,116.62
2025-04-11T03:56:05.565247+00:00,2.30,116.62
2025-04-11T03:56:05.687530+00:00,1.70,116.62
2025-04-11T03:56:05.814365+00:00,1.00,116.62
2025-04-11T03:56:05.942744+00:00,0.90,116.62
2025-04-11T03:56:06.073322+00:00,0.50,116.62
2025-04-11T03:56:06.205346+00:00,1.50,116.62
2025-04-11T03:56:06.334675+00:00,2.00,116.62
2025-04-11T03:56:06.474787+00:00,1.50,116.62
2025-04-11T03:56:06.606531+00:00,1.50,116.62
2025-04-11T03:56:06.735714+00:00,1.70,116.62
2025-04-11T03:56:06.866436+00:00,2.20,116.62
2025-04-11T03:56:07.001029+00:00,1.80,116.62
2025-04-11T03:56:07.134706+00:00,1.50,116.62
2025-04-11T03:56:07.266802+00:00,1.70,116.62
2025-04-11T03:56:07.402585+00:00,1.80,116.62
2025-04-11T03:56:07.525379+00:00,1.60,116.62
2025-04-11T03:56:07.660078+00:00,1.40,116.62
2025-04-11T03:56:07.793070+00:00,2.00,116.62
2025-04-11T03:56:07.922489+00:00,1.30,116.62
2025-04-11T03:56:08.053139+00:00,0.50,116.62
2025-04-11T03:56:08.180911+00:00,1.20,116.62
2025-04-11T03:56:08.312118+00:00,1.00,116.62
2025-04-11T03:56:08.438559+00:00,0.90,116.62
2025-04-11T03:56:08.568380+00:00,1.50,116.62
2025-04-11T03:56:08.700057+00:00,1.80,116.62
2025-04-11T03:56:08.835244+00:00,2.10,116.62
2025-04-11T03:56:08.968753+00:00,1.60,116.62
2025-04-11T03:56:09.091439+00:00,1.70,116.62
2025-04-11T03:56:09.224109+00:00,2.10,116.62
2025-04-11T03:56:09.350742+00:00,2.20,116.62
2025-04-11T03:56:09.482412+00:00,2.20,116.62
2025-04-11T03:56:09.615136+00:00,2.20,116.62
2025-04-11T03:56:09.748716+00:00,2.20,116.62
2025-04-11T03:56:09.873366+00:00,2.20,116.62
2025-04-11T03:56:10.002310+00:00,1.90,116.62
2025-04-11T03:56:10.135865+00:00,1.70,116.62
2025-04-11T03:56:10.262648+00:00,2.30,116.62
2025-04-11T03:56:10.399382+00:00,2.10,116.62
2025-04-11T03:56:10.524957+00:00,2.60,116.62
2025-04-11T03:56:10.650755+00:00,2.30,116.62
2025-04-11T03:56:10.783152+00:00,2.30,116.62
2025-04-11T03:56:10.914364+00:00,1.30,116.62
2025-04-11T03:56:11.045341+00:00,0.90,116.62
2025-04-11T03:56:11.175624+00:00,1.20,116.62
2025-04-11T03:56:11.304804+00:00,1.70,116.62
2025-04-11T03:56:11.439147+00:00,2.30,116.62
2025-04-11T03:56:11.568992+00:00,2.30,116.62
2025-04-11T03:56:11.700391+00:00,1.50,116.62
2025-04-11T03:56:11.831142+00:00,1.50,116.62
2025-04-11T03:56:11.964317+00:00,1.80,116.62
2025-04-11T03:56:12.095917+00:00,1.30,116.66
2025-04-11T03:56:12.224104+00:00,2.90,116.66
2025-04-11T03:56:12.356018+00:00,1.80,116.66
2025-04-11T03:56:12.487694+00:00,1.60,116.66
2025-04-11T03:56:12.620944+00:00,2.10,116.66
2025-04-11T03:56:12.753870+00:00,1.80,116.66
2025-04-11T03:56:12.877378+00:00,1.30,116.66
2025-04-11T03:56:13.010615+00:00,1.80,116.66
2025-04-11T03:56:13.142050+00:00,1.00,116.66
2025-04-11T03:56:13.276751+00:00,0.70,116.66
2025-04-11T03:56:13.409623+00:00,1.40,116.66
2025-04-11T03:56:13.541746+00:00,1.50,116.66
2025-04-11T03:56:13.673378+00:00,1.70,116.66
2025-04-11T03:56:13.811571+00:00,2.20,116.66
2025-04-11T03:56:13.952028+00:00,2.00,116.66
2025-04-11T03:56:14.083025+00:00,2.00,116.66
2025-04-11T03:56:14.214859+00:00,2.10,116.66
2025-04-11T03:56:14.343346+00:00,1.70,116.66
2025-04-11T03:56:14.470947+00:00,2.20,116.67
2025-04-11T03:56:14.599379+00:00,2.50,116.67
2025-04-11T03:56:14.724321+00:00,2.00,116.67
2025-04-11T03:56:14.847606+00:00,2.20,116.67
2025-04-11T03:56:14.977348+00:00,1.70,116.67
2025-04-11T03:56:15.107999+00:00,1.90,116.67
2025-04-11T03:56:15.240006+00:00,2.20,116.67
2025-04-11T03:56:15.367591+00:00,1.70,116.67
2025-04-11T03:56:15.494182+00:00,1.00,116.67
2025-04-11T03:56:15.626524+00:00,2.00,116.67
2025-04-11T03:56:15.758396+00:00,2.00,116.67
2025-04-11T03:56:15.889326+00:00,1.60,116.67
2025-04-11T03:56:16.020563+00:00,1.00,116.67
2025-04-11T03:56:16.151614+00:00,0.90,116.67
2025-04-11T03:56:16.277187+00:00,1.00,116.67
