timestamp,CPU%,Memory_MB
2025-04-11T03:14:55.855487+00:00,96.60,123.12
2025-04-11T03:14:56.863297+00:00,0.20,123.33
2025-04-11T03:14:57.870782+00:00,0.20,123.36
2025-04-11T03:14:58.880463+00:00,0.10,123.36
2025-04-11T03:14:59.896337+00:00,0.30,123.36
2025-04-11T03:15:00.898733+00:00,0.20,123.36
2025-04-11T03:15:01.909438+00:00,0.30,123.36
2025-04-11T03:15:02.918756+00:00,0.30,123.42
2025-04-11T03:15:03.931545+00:00,0.30,123.42
2025-04-11T03:15:04.943168+00:00,0.30,123.42
2025-04-11T03:15:05.953554+00:00,0.30,123.42
2025-04-11T03:15:06.963177+00:00,0.20,123.42
2025-04-11T03:15:07.977297+00:00,0.30,123.42
2025-04-11T03:15:08.987861+00:00,0.30,123.42
2025-04-11T03:15:09.993698+00:00,0.40,123.42
2025-04-11T03:15:10.997145+00:00,0.20,123.45
2025-04-11T03:15:12.010056+00:00,0.20,123.55
2025-04-11T03:15:13.012650+00:00,0.20,123.55
2025-04-11T03:15:14.022503+00:00,0.20,123.55
2025-04-11T03:15:15.029655+00:00,0.20,123.55
2025-04-11T03:15:16.039644+00:00,0.20,123.55
2025-04-11T03:15:17.051606+00:00,0.20,123.55
2025-04-11T03:15:18.063417+00:00,0.20,123.55
2025-04-11T03:15:19.076409+00:00,0.20,123.55
2025-04-11T03:15:20.088022+00:00,0.20,123.55
2025-04-11T03:15:21.089715+00:00,0.20,123.55
2025-04-11T03:15:22.102042+00:00,0.20,123.55
2025-04-11T03:15:23.105427+00:00,0.20,123.55
2025-04-11T03:15:24.123532+00:00,0.10,123.55
2025-04-11T03:15:25.136549+00:00,0.20,123.55
2025-04-11T03:15:26.145558+00:00,0.30,123.55
2025-04-11T03:15:27.152588+00:00,0.20,123.55
2025-04-11T03:15:28.163147+00:00,0.30,123.55
2025-04-11T03:15:29.178676+00:00,0.30,123.55
2025-04-11T03:15:30.194706+00:00,0.30,123.55
2025-04-11T03:15:31.206579+00:00,0.20,123.55
2025-04-11T03:15:32.219254+00:00,0.30,123.55
2025-04-11T03:15:33.228784+00:00,0.20,123.55
2025-04-11T03:15:34.241470+00:00,0.20,123.55
2025-04-11T03:15:35.244656+00:00,0.20,123.55
2025-04-11T03:15:36.248784+00:00,0.30,123.55
2025-04-11T03:15:37.252935+00:00,0.30,123.55
2025-04-11T03:15:38.262854+00:00,0.20,123.55
2025-04-11T03:15:39.277311+00:00,0.30,123.55
2025-04-11T03:15:40.286991+00:00,0.30,123.55
2025-04-11T03:15:41.296008+00:00,0.30,123.55
2025-04-11T03:15:42.305211+00:00,0.30,123.55
2025-04-11T03:15:43.313402+00:00,0.20,123.55
2025-04-11T03:15:44.331974+00:00,0.10,123.55
2025-04-11T03:15:45.344482+00:00,0.20,123.55
2025-04-11T03:15:46.347848+00:00,0.20,123.55
2025-04-11T03:15:47.359036+00:00,0.10,123.55
2025-04-11T03:15:48.370670+00:00,0.20,123.55
2025-04-11T03:15:49.376831+00:00,0.20,123.55
2025-04-11T03:15:50.388269+00:00,0.20,123.55
2025-04-11T03:15:51.395752+00:00,0.20,123.55
2025-04-11T03:15:52.407376+00:00,0.20,123.55
2025-04-11T03:15:53.416817+00:00,0.20,123.55
2025-04-11T03:15:54.428596+00:00,0.20,123.55
2025-04-11T03:15:55.430434+00:00,0.20,123.56
2025-04-11T03:15:56.440906+00:00,0.10,123.56
2025-04-11T03:15:57.452750+00:00,0.20,123.56
2025-04-11T03:15:58.462834+00:00,0.30,123.56
2025-04-11T03:15:59.471541+00:00,0.30,123.56
2025-04-11T03:16:00.482315+00:00,0.30,123.56
2025-04-11T03:16:01.492996+00:00,0.20,123.56
2025-04-11T03:16:02.501226+00:00,0.10,123.56
2025-04-11T03:16:03.507260+00:00,0.30,123.56
2025-04-11T03:16:04.520581+00:00,0.20,123.56
2025-04-11T03:16:05.533383+00:00,0.20,123.56
2025-04-11T03:16:06.545969+00:00,0.30,123.56
2025-04-11T03:16:07.556725+00:00,0.20,123.56
2025-04-11T03:16:08.557975+00:00,0.10,123.56
2025-04-11T03:16:09.568582+00:00,0.10,123.56
2025-04-11T03:16:10.572968+00:00,0.20,123.56
2025-04-11T03:16:11.580070+00:00,0.30,123.56
2025-04-11T03:16:12.584936+00:00,0.30,123.56
2025-04-11T03:16:13.594837+00:00,0.20,123.56
2025-04-11T03:16:14.597401+00:00,0.10,123.56
2025-04-11T03:16:15.608217+00:00,0.10,123.59
2025-04-11T03:16:16.619091+00:00,0.20,123.59
2025-04-11T03:16:17.627993+00:00,0.20,123.59
2025-04-11T03:16:18.638163+00:00,0.20,123.59
2025-04-11T03:16:19.642999+00:00,0.10,123.59
2025-04-11T03:16:20.653691+00:00,0.10,123.59
2025-04-11T03:16:21.665402+00:00,0.20,123.59
2025-04-11T03:16:22.676565+00:00,0.30,123.59
2025-04-11T03:16:23.687729+00:00,0.30,123.59
2025-04-11T03:16:24.699054+00:00,0.30,123.59
2025-04-11T03:16:25.714019+00:00,0.30,123.59
2025-04-11T03:16:26.721780+00:00,0.20,123.59
2025-04-11T03:16:27.729851+00:00,0.10,123.59
2025-04-11T03:16:28.742699+00:00,0.20,123.59
2025-04-11T03:16:29.748237+00:00,0.30,123.59
2025-04-11T03:16:30.759829+00:00,0.30,123.59
