timestamp,CPU%,Memory_MB
2025-04-11T02:03:38.043347+00:00,96.60,116.39
2025-04-11T02:03:38.653747+00:00,0.20,116.42
2025-04-11T02:03:39.266464+00:00,0.50,116.59
2025-04-11T02:03:39.869473+00:00,0.20,116.62
2025-04-11T02:03:40.481696+00:00,0.30,116.62
2025-04-11T02:03:41.094143+00:00,0.50,116.62
2025-04-11T02:03:41.699719+00:00,0.30,116.62
2025-04-11T02:03:42.301426+00:00,0.20,116.62
2025-04-11T02:03:42.914353+00:00,0.40,116.62
2025-04-11T02:03:43.518811+00:00,0.30,116.62
2025-04-11T02:03:44.130616+00:00,0.30,116.62
2025-04-11T02:03:44.740838+00:00,0.50,116.62
2025-04-11T02:03:45.347343+00:00,0.50,116.62
2025-04-11T02:03:45.953392+00:00,0.50,116.62
2025-04-11T02:03:46.565525+00:00,0.50,116.62
2025-04-11T02:03:47.177562+00:00,0.60,116.62
2025-04-11T02:03:47.790169+00:00,0.50,116.62
2025-04-11T02:03:48.395266+00:00,0.30,116.62
2025-04-11T02:03:49.005941+00:00,0.10,116.62
2025-04-11T02:03:49.617558+00:00,0.30,116.62
2025-04-11T02:03:50.222160+00:00,0.40,116.62
2025-04-11T02:03:50.833367+00:00,0.50,116.62
2025-04-11T02:03:51.438105+00:00,0.50,116.62
2025-04-11T02:03:52.041770+00:00,0.60,116.62
2025-04-11T02:03:52.655613+00:00,0.50,116.62
2025-04-11T02:03:53.258518+00:00,0.40,116.62
2025-04-11T02:03:53.869453+00:00,0.30,116.62
2025-04-11T02:03:54.481523+00:00,0.40,116.62
2025-04-11T02:03:55.094194+00:00,0.50,116.62
2025-04-11T02:03:55.702221+00:00,0.40,116.62
2025-04-11T02:03:56.306186+00:00,0.40,116.62
2025-04-11T02:03:56.917903+00:00,0.30,116.62
2025-04-11T02:03:57.522607+00:00,0.60,116.62
2025-04-11T02:03:58.126180+00:00,0.40,116.62
2025-04-11T02:03:58.728731+00:00,0.40,116.62
2025-04-11T02:03:59.341741+00:00,0.50,116.62
2025-04-11T02:03:59.949745+00:00,0.50,116.62
2025-04-11T02:04:00.562264+00:00,0.40,116.62
2025-04-11T02:04:01.165578+00:00,0.30,116.62
2025-04-11T02:04:01.777271+00:00,0.30,116.62
2025-04-11T02:04:02.383818+00:00,0.50,116.62
2025-04-11T02:04:02.992614+00:00,0.50,116.62
2025-04-11T02:04:03.594476+00:00,0.30,116.62
2025-04-11T02:04:04.206879+00:00,0.30,116.62
2025-04-11T02:04:04.817341+00:00,0.50,116.62
2025-04-11T02:04:05.423387+00:00,0.50,116.62
2025-04-11T02:04:06.035970+00:00,0.50,116.62
2025-04-11T02:04:06.643078+00:00,0.60,116.62
2025-04-11T02:04:07.247192+00:00,0.40,116.62
2025-04-11T02:04:07.859037+00:00,0.30,116.62
2025-04-11T02:04:08.463560+00:00,0.60,116.62
2025-04-11T02:04:09.066937+00:00,0.30,116.62
2025-04-11T02:04:09.677519+00:00,0.10,116.62
2025-04-11T02:04:10.289813+00:00,0.40,116.64
2025-04-11T02:04:10.896485+00:00,0.60,116.64
2025-04-11T02:04:11.501931+00:00,0.50,116.64
2025-04-11T02:04:12.106435+00:00,0.50,116.64
2025-04-11T02:04:12.717057+00:00,0.50,116.64
2025-04-11T02:04:13.327903+00:00,0.40,116.64
2025-04-11T02:04:13.939921+00:00,0.30,116.64
2025-04-11T02:04:14.552891+00:00,0.60,116.64
2025-04-11T02:04:15.163771+00:00,0.50,116.64
2025-04-11T02:04:15.769667+00:00,0.40,116.64
2025-04-11T02:04:16.381642+00:00,0.30,116.64
2025-04-11T02:04:16.994885+00:00,0.50,116.64
2025-04-11T02:04:17.598987+00:00,0.50,116.64
2025-04-11T02:04:18.202006+00:00,0.50,116.64
2025-04-11T02:04:18.806966+00:00,0.60,116.64
2025-04-11T02:04:19.418852+00:00,0.40,116.64
2025-04-11T02:04:20.030424+00:00,0.30,116.64
2025-04-11T02:04:20.640283+00:00,0.40,116.64
2025-04-11T02:04:21.251654+00:00,0.30,116.64
2025-04-11T02:04:21.863536+00:00,0.30,116.64
2025-04-11T02:04:22.466791+00:00,0.40,116.64
2025-04-11T02:04:23.080013+00:00,0.30,116.64
2025-04-11T02:04:23.691791+00:00,0.40,116.64
2025-04-11T02:04:24.303695+00:00,0.40,116.64
2025-04-11T02:04:24.913348+00:00,0.50,116.64
2025-04-11T02:04:25.517595+00:00,0.50,116.64
2025-04-11T02:04:26.122529+00:00,0.40,116.64
2025-04-11T02:04:26.727445+00:00,0.50,116.64
2025-04-11T02:04:27.329975+00:00,0.40,116.64
2025-04-11T02:04:27.931100+00:00,0.20,116.64
2025-04-11T02:04:28.532188+00:00,0.20,116.64
2025-04-11T02:04:29.140336+00:00,0.30,116.64
2025-04-11T02:04:29.744914+00:00,0.50,116.64
2025-04-11T02:04:30.352159+00:00,0.50,116.64
2025-04-11T02:04:30.959658+00:00,0.60,116.64
2025-04-11T02:04:31.572655+00:00,0.60,116.64
2025-04-11T02:04:32.178958+00:00,0.50,116.64
2025-04-11T02:04:32.784637+00:00,0.30,116.64
2025-04-11T02:04:33.393870+00:00,0.30,116.64
2025-04-11T02:04:34.000430+00:00,0.50,116.64
2025-04-11T02:04:34.606013+00:00,0.50,116.64
2025-04-11T02:04:35.218918+00:00,0.50,116.64
2025-04-11T02:04:35.826285+00:00,0.50,116.64
2025-04-11T02:04:36.438962+00:00,0.50,116.64
2025-04-11T02:04:37.044919+00:00,0.50,116.64
2025-04-11T02:04:37.651564+00:00,0.60,116.64
2025-04-11T02:04:38.259332+00:00,0.60,116.64
2025-04-11T02:04:38.862945+00:00,0.40,116.64
2025-04-11T02:04:39.474650+00:00,0.30,116.64
2025-04-11T02:04:40.088522+00:00,0.60,116.64
2025-04-11T02:04:40.700957+00:00,0.50,116.64
2025-04-11T02:04:41.305151+00:00,0.40,116.64
2025-04-11T02:04:41.911428+00:00,0.50,116.64
2025-04-11T02:04:42.523611+00:00,0.40,116.64
2025-04-11T02:04:43.131144+00:00,0.50,116.64
2025-04-11T02:04:43.736778+00:00,0.50,116.64
2025-04-11T02:04:44.343969+00:00,0.40,116.64
2025-04-11T02:04:44.954774+00:00,0.50,116.64
2025-04-11T02:04:45.561781+00:00,0.30,116.64
2025-04-11T02:04:46.175779+00:00,0.30,116.64
2025-04-11T02:04:46.787727+00:00,0.50,116.64
2025-04-11T02:04:47.394967+00:00,0.50,116.64
2025-04-11T02:04:47.997016+00:00,0.40,116.64
2025-04-11T02:04:48.607863+00:00,0.10,116.64
2025-04-11T02:04:49.209629+00:00,0.10,116.64
2025-04-11T02:04:49.821806+00:00,0.30,116.64
2025-04-11T02:04:50.433784+00:00,0.40,116.64
2025-04-11T02:04:51.037482+00:00,0.30,116.64
2025-04-11T02:04:51.649362+00:00,0.30,116.64
2025-04-11T02:04:52.258041+00:00,0.60,116.64
2025-04-11T02:04:52.863907+00:00,0.50,116.64
