timestamp,CPU%,Memory_MB
2025-04-11T01:12:42.732228+00:00,99.10,126.22
2025-04-11T01:12:48.738139+00:00,0.00,126.45
2025-04-11T01:12:54.742422+00:00,0.10,126.45
2025-04-11T01:13:00.750813+00:00,0.10,126.45
2025-04-11T01:13:06.754518+00:00,0.10,126.45
2025-04-11T01:13:12.761606+00:00,0.10,126.45
2025-04-11T01:13:18.765802+00:00,0.10,126.45
2025-04-11T01:13:24.768665+00:00,0.00,126.48
2025-04-11T01:13:30.775509+00:00,0.00,126.52
2025-04-11T01:13:36.783946+00:00,0.10,126.52
2025-04-11T01:13:42.787799+00:00,0.10,126.55
2025-04-11T01:13:48.792059+00:00,0.10,126.55
2025-04-11T01:13:54.799544+00:00,0.10,126.61
2025-04-11T01:14:00.806189+00:00,0.10,126.61
2025-04-11T01:14:06.813252+00:00,0.10,126.61
2025-04-11T01:14:12.816089+00:00,0.00,126.61
2025-04-11T01:14:18.822680+00:00,0.00,126.61
2025-04-11T01:14:24.835268+00:00,0.00,126.61
2025-04-11T01:14:30.842346+00:00,0.00,126.62
2025-04-11T01:14:36.850542+00:00,0.10,126.62
2025-04-11T01:14:42.859150+00:00,0.10,126.62
2025-04-11T01:14:48.870256+00:00,0.10,126.62
2025-04-11T01:14:54.879525+00:00,0.10,126.62
2025-04-11T01:15:00.886992+00:00,0.10,126.62
2025-04-11T01:15:06.891880+00:00,0.10,126.62
2025-04-11T01:15:12.902008+00:00,0.10,126.62
2025-04-11T01:15:18.911931+00:00,0.10,126.62
2025-04-11T01:15:24.920198+00:00,0.10,126.62
2025-04-11T01:15:30.925699+00:00,0.10,126.62
2025-04-11T01:15:36.933167+00:00,0.10,126.62
2025-04-11T01:15:42.938820+00:00,0.10,126.62
2025-04-11T01:15:48.942440+00:00,0.10,126.62
2025-04-11T01:15:54.949808+00:00,0.10,126.62
2025-04-11T01:16:00.957750+00:00,0.10,126.62
2025-04-11T01:16:06.961362+00:00,0.10,126.62
2025-04-11T01:16:12.966126+00:00,0.10,126.62
2025-04-11T01:16:18.974197+00:00,0.10,126.62
2025-04-11T01:16:24.979642+00:00,0.00,126.62
2025-04-11T01:16:30.986164+00:00,0.00,126.62
2025-04-11T01:16:36.993425+00:00,0.10,126.62
2025-04-11T01:16:43.001227+00:00,0.10,126.62
2025-04-11T01:16:49.005362+00:00,0.10,126.62
2025-04-11T01:16:55.013868+00:00,0.10,126.62
2025-04-11T01:17:01.021917+00:00,0.10,126.62
2025-04-11T01:17:07.026872+00:00,0.10,126.62
2025-04-11T01:17:13.031239+00:00,0.10,126.62
2025-04-11T01:17:19.036778+00:00,0.10,126.62
2025-04-11T01:17:25.044288+00:00,0.10,126.62
2025-04-11T01:17:31.052558+00:00,0.10,126.62
2025-04-11T01:17:37.059747+00:00,0.10,126.62
