timestamp,CPU%,Memory_MB
2025-04-10T22:19:36.078043+00:00,89.70,113.95
2025-04-10T22:19:39.089522+00:00,0.10,114.19
2025-04-10T22:19:42.096257+00:00,0.10,114.19
2025-04-10T22:19:45.100733+00:00,0.10,114.19
2025-04-10T22:19:48.112676+00:00,0.10,114.19
2025-04-10T22:19:51.124499+00:00,0.10,114.19
2025-04-10T22:19:54.127793+00:00,0.10,114.19
2025-04-10T22:19:57.134478+00:00,0.10,114.19
2025-04-10T22:20:00.141556+00:00,0.10,114.19
2025-04-10T22:20:03.148246+00:00,0.10,114.19
2025-04-10T22:20:06.156654+00:00,0.10,114.19
2025-04-10T22:20:09.164574+00:00,0.10,114.19
2025-04-10T22:20:12.172636+00:00,0.10,114.19
2025-04-10T22:20:15.179217+00:00,0.10,114.19
2025-04-10T22:20:18.185242+00:00,0.00,114.19
2025-04-10T22:20:21.192235+00:00,0.10,114.19
2025-04-10T22:20:24.199646+00:00,0.10,114.19
2025-04-10T22:20:27.209005+00:00,0.10,114.19
2025-04-10T22:20:30.215666+00:00,0.10,114.19
2025-04-10T22:20:33.222243+00:00,0.10,114.19
2025-04-10T22:20:36.226029+00:00,0.10,114.22
2025-04-10T22:20:39.232347+00:00,0.10,114.22
2025-04-10T22:20:42.239936+00:00,0.10,114.22
2025-04-10T22:20:45.245616+00:00,0.10,114.22
2025-04-10T22:20:48.250297+00:00,0.00,114.22
2025-04-10T22:20:51.258526+00:00,0.10,114.22
2025-04-10T22:20:54.263526+00:00,0.10,114.22
2025-04-10T22:20:57.267033+00:00,0.10,114.22
2025-04-10T22:21:00.269785+00:00,0.10,114.25
2025-04-10T22:21:03.275475+00:00,0.00,114.28
2025-04-10T22:21:06.283779+00:00,0.10,114.28
2025-04-10T22:21:09.291609+00:00,0.10,114.31
2025-04-10T22:21:12.296926+00:00,0.10,114.31
2025-04-10T22:21:15.303744+00:00,0.10,114.31
2025-04-10T22:21:18.306802+00:00,0.10,114.31
2025-04-10T22:21:21.312642+00:00,0.00,114.34
2025-04-10T22:21:24.315231+00:00,0.10,114.34
2025-04-10T22:21:27.321505+00:00,0.10,114.34
2025-04-10T22:21:30.328155+00:00,0.10,114.34
2025-04-10T22:21:33.332779+00:00,0.10,114.34
2025-04-10T22:21:36.337195+00:00,0.10,114.34
2025-04-10T22:21:39.346482+00:00,0.10,114.34
2025-04-10T22:21:42.353280+00:00,0.10,114.34
2025-04-10T22:21:45.359656+00:00,0.10,114.34
2025-04-10T22:21:48.365515+00:00,0.00,114.34
2025-04-10T22:21:51.371726+00:00,0.10,114.34
2025-04-10T22:21:54.377932+00:00,0.10,114.34
2025-04-10T22:21:57.384201+00:00,0.10,114.34
2025-04-10T22:22:00.387088+00:00,0.10,114.34
2025-04-10T22:22:03.394900+00:00,0.10,114.34
2025-04-10T22:22:06.399933+00:00,0.10,114.34
2025-04-10T22:22:09.406293+00:00,0.10,114.34
2025-04-10T22:22:12.407824+00:00,0.10,114.34
2025-04-10T22:22:15.413719+00:00,0.10,114.34
2025-04-10T22:22:18.419505+00:00,0.00,114.34
2025-04-10T22:22:21.427574+00:00,0.10,114.34
2025-04-10T22:22:24.431827+00:00,0.10,114.36
2025-04-10T22:22:27.438388+00:00,0.10,114.36
2025-04-10T22:22:30.444612+00:00,0.10,114.36
2025-04-10T22:22:33.451135+00:00,0.10,114.39
2025-04-10T22:22:36.455677+00:00,0.10,114.39
2025-04-10T22:22:39.457205+00:00,0.00,114.39
2025-04-10T22:22:42.462929+00:00,0.00,114.39
2025-04-10T22:22:45.469729+00:00,0.10,114.39
2025-04-10T22:22:48.477822+00:00,0.10,114.39
2025-04-10T22:22:51.480145+00:00,0.10,114.39
2025-04-10T22:22:54.486893+00:00,0.10,114.39
2025-04-10T22:22:57.490616+00:00,0.10,114.39
2025-04-10T22:23:00.495600+00:00,0.10,114.39
2025-04-10T22:23:03.500822+00:00,0.10,114.39
2025-04-10T22:23:06.507499+00:00,0.10,114.39
2025-04-10T22:23:09.511360+00:00,0.10,114.39
2025-04-10T22:23:12.516912+00:00,0.00,114.39
2025-04-10T22:23:15.523555+00:00,0.10,114.39
2025-04-10T22:23:18.528105+00:00,0.10,114.39
2025-04-10T22:23:21.533585+00:00,0.00,114.39
2025-04-10T22:23:24.535991+00:00,0.00,114.39
2025-04-10T22:23:27.539661+00:00,0.00,114.39
2025-04-10T22:23:30.545694+00:00,0.10,114.39
2025-04-10T22:23:33.548843+00:00,0.00,114.39
2025-04-10T22:23:36.554851+00:00,0.00,114.39
2025-04-10T22:23:39.556085+00:00,0.10,114.39
2025-04-10T22:23:42.562951+00:00,0.00,114.39
2025-04-10T22:23:45.569258+00:00,0.10,114.39
2025-04-10T22:23:48.577410+00:00,0.10,114.39
2025-04-10T22:23:51.584381+00:00,0.10,114.39
