timestamp,CPU%,Memory_MB
2025-04-10T23:20:42.418324+00:00,97.40,114.95
2025-04-10T23:20:42.543922+00:00,0.50,114.95
2025-04-10T23:20:42.670609+00:00,1.10,114.98
2025-04-10T23:20:42.794340+00:00,1.30,115.02
2025-04-10T23:20:42.920181+00:00,0.70,115.02
2025-04-10T23:20:43.046721+00:00,1.20,115.02
2025-04-10T23:20:43.171493+00:00,2.00,115.05
2025-04-10T23:20:43.298443+00:00,1.80,115.05
2025-04-10T23:20:43.421175+00:00,2.40,115.16
2025-04-10T23:20:43.544025+00:00,2.30,115.16
2025-04-10T23:20:43.667318+00:00,2.10,115.16
2025-04-10T23:20:43.793041+00:00,1.70,115.16
2025-04-10T23:20:43.919475+00:00,1.20,115.16
2025-04-10T23:20:44.044865+00:00,1.50,115.16
2025-04-10T23:20:44.170933+00:00,1.10,115.16
2025-04-10T23:20:44.296643+00:00,1.80,115.16
2025-04-10T23:20:44.424602+00:00,2.50,115.16
2025-04-10T23:20:44.549030+00:00,1.90,115.16
2025-04-10T23:20:44.671612+00:00,1.80,115.16
2025-04-10T23:20:44.799329+00:00,2.40,115.16
2025-04-10T23:20:44.926822+00:00,2.10,115.16
2025-04-10T23:20:45.054301+00:00,2.00,115.16
2025-04-10T23:20:45.177322+00:00,1.90,115.16
2025-04-10T23:20:45.300607+00:00,2.10,115.16
2025-04-10T23:20:45.428737+00:00,2.50,115.16
2025-04-10T23:20:45.556712+00:00,2.50,115.16
2025-04-10T23:20:45.683289+00:00,1.50,115.16
2025-04-10T23:20:45.810535+00:00,1.50,115.16
2025-04-10T23:20:45.938223+00:00,1.70,115.16
2025-04-10T23:20:46.062887+00:00,1.90,115.16
2025-04-10T23:20:46.187795+00:00,1.80,115.16
2025-04-10T23:20:46.314233+00:00,1.60,115.16
2025-04-10T23:20:46.439614+00:00,2.10,115.16
2025-04-10T23:20:46.566537+00:00,1.90,115.16
2025-04-10T23:20:46.693120+00:00,1.60,115.16
2025-04-10T23:20:46.820116+00:00,1.60,115.16
2025-04-10T23:20:46.945927+00:00,2.20,115.16
2025-04-10T23:20:47.071442+00:00,2.10,115.16
2025-04-10T23:20:47.198581+00:00,2.30,115.16
2025-04-10T23:20:47.324784+00:00,2.30,115.16
2025-04-10T23:20:47.452714+00:00,2.40,115.16
2025-04-10T23:20:47.580195+00:00,2.70,115.16
2025-04-10T23:20:47.706777+00:00,1.40,115.16
2025-04-10T23:20:47.832771+00:00,1.10,115.16
2025-04-10T23:20:47.953729+00:00,0.90,115.16
2025-04-10T23:20:48.080315+00:00,1.20,115.16
2025-04-10T23:20:48.206026+00:00,1.70,115.16
2025-04-10T23:20:48.330402+00:00,1.50,115.16
2025-04-10T23:20:48.455393+00:00,2.50,115.16
2025-04-10T23:20:48.586900+00:00,2.30,115.16
