Timestamp,CPU%,Memory_MB
2025-04-11T01:43:13Z,0.53,77.04
2025-04-11T01:43:20Z,0.04,76.82
2025-04-11T01:43:26Z,0.00,76.82
2025-04-11T01:43:33Z,0.00,76.89
2025-04-11T01:43:39Z,0.03,76.83
2025-04-11T01:43:46Z,0.00,76.83
2025-04-11T01:43:53Z,0.00,77.37
2025-04-11T01:43:59Z,0.27,77.34
2025-04-11T01:44:06Z,0.23,77.33
2025-04-11T01:44:13Z,0.20,77.36
2025-04-11T01:44:19Z,0.22,77.36
2025-04-11T01:44:26Z,0.22,77.76
2025-04-11T01:44:33Z,0.24,77.42
2025-04-11T01:44:39Z,0.22,77.66
2025-04-11T01:44:46Z,0.26,77.76
2025-04-11T01:44:53Z,0.23,77.36
2025-04-11T01:44:59Z,0.22,77.50
2025-04-11T01:45:06Z,0.15,77.38
2025-04-11T01:45:13Z,0.20,77.64
2025-04-11T01:45:19Z,0.19,77.71
2025-04-11T01:45:26Z,0.07,77.38
2025-04-11T01:45:33Z,0.19,77.77
2025-04-11T01:45:39Z,0.11,77.56
2025-04-11T01:45:46Z,0.07,77.56
2025-04-11T01:45:53Z,0.23,77.70
2025-04-11T01:45:59Z,0.20,77.55
2025-04-11T01:46:06Z,0.18,77.54
2025-04-11T01:46:13Z,0.26,77.42
2025-04-11T01:46:19Z,0.26,77.38
2025-04-11T01:46:26Z,0.23,77.55
2025-04-11T01:46:33Z,0.22,77.88
2025-04-11T01:46:39Z,0.32,77.54
2025-04-11T01:46:46Z,0.24,77.56
2025-04-11T01:46:53Z,0.21,77.57
2025-04-11T01:46:59Z,0.25,77.41
2025-04-11T01:47:06Z,0.17,77.39
2025-04-11T01:47:13Z,0.11,77.40
2025-04-11T01:47:19Z,0.29,77.73
2025-04-11T01:47:26Z,0.07,77.38
2025-04-11T01:47:33Z,0.24,77.63
2025-04-11T01:47:39Z,0.27,77.82
2025-04-11T01:47:46Z,0.07,77.38
2025-04-11T01:47:53Z,0.22,77.39
2025-04-11T01:47:59Z,0.23,77.39
2025-04-11T01:48:06Z,0.07,77.39
2025-04-11T01:48:13Z,0.19,77.39
2025-04-11T01:48:20Z,0.02,77.62
2025-04-11T01:48:26Z,0.00,77.40
2025-04-11T01:48:33Z,0.05,77.63
2025-04-11T01:48:40Z,0.02,77.39
2025-04-11T01:48:46Z,0.00,77.40
2025-04-11T01:48:53Z,0.01,77.40
2025-04-11T01:49:00Z,0.03,77.39
2025-04-11T01:49:06Z,0.00,77.39
2025-04-11T01:49:13Z,0.01,77.42
2025-04-11T01:49:20Z,0.02,77.39
2025-04-11T01:49:26Z,0.00,77.40
2025-04-11T01:49:33Z,0.01,77.42
2025-04-11T01:49:40Z,0.02,77.39
2025-04-11T01:49:46Z,0.00,77.40
