Timestamp,CPU%,Memory_MB
2025-04-11T02:34:08Z,0.52,77.34
2025-04-11T02:34:15Z,0.01,77.59
2025-04-11T02:34:21Z,0.00,77.59
2025-04-11T02:34:28Z,0.00,77.34
2025-04-11T02:34:35Z,0.02,77.47
2025-04-11T02:34:41Z,0.01,77.34
2025-04-11T02:34:48Z,6.80,78.21
2025-04-11T02:34:55Z,2.96,78.32
2025-04-11T02:35:01Z,2.05,78.16
2025-04-11T02:35:08Z,1.95,78.13
2025-04-11T02:35:15Z,2.10,78.44
2025-04-11T02:35:21Z,2.38,77.98
2025-04-11T02:35:28Z,2.42,78.41
2025-04-11T02:35:35Z,2.28,78.16
2025-04-11T02:35:41Z,2.40,78.77
2025-04-11T02:35:48Z,1.81,78.01
2025-04-11T02:35:55Z,2.21,78.95
2025-04-11T02:36:01Z,2.75,78.53
2025-04-11T02:36:08Z,1.98,78.37
2025-04-11T02:36:15Z,2.56,78.55
2025-04-11T02:36:21Z,1.86,78.21
2025-04-11T02:36:28Z,1.87,78.36
2025-04-11T02:36:35Z,2.24,78.09
2025-04-11T02:36:41Z,2.44,78.58
2025-04-11T02:36:48Z,1.93,78.20
2025-04-11T02:36:55Z,2.32,78.45
2025-04-11T02:37:01Z,2.32,78.56
2025-04-11T02:37:08Z,1.98,78.59
2025-04-11T02:37:15Z,2.22,78.69
2025-04-11T02:37:21Z,3.05,78.71
2025-04-11T02:37:28Z,1.79,78.36
2025-04-11T02:37:35Z,2.29,78.50
2025-04-11T02:37:41Z,2.74,78.23
2025-04-11T02:37:48Z,2.10,78.46
2025-04-11T02:37:55Z,2.27,78.86
2025-04-11T02:38:01Z,2.17,78.98
2025-04-11T02:38:08Z,2.03,78.58
2025-04-11T02:38:15Z,2.52,79.00
2025-04-11T02:38:21Z,2.12,78.75
2025-04-11T02:38:28Z,1.89,78.63
2025-04-11T02:38:35Z,2.64,78.93
2025-04-11T02:38:42Z,2.21,78.57
2025-04-11T02:38:48Z,1.83,78.55
2025-04-11T02:38:55Z,1.97,78.71
2025-04-11T02:39:02Z,2.45,78.91
2025-04-11T02:39:08Z,2.00,78.73
2025-04-11T02:39:15Z,0.01,78.43
2025-04-11T02:39:22Z,0.07,78.58
2025-04-11T02:39:28Z,0.00,78.33
2025-04-11T02:39:35Z,0.01,78.99
2025-04-11T02:39:42Z,0.01,78.33
2025-04-11T02:39:48Z,0.00,78.33
2025-04-11T02:39:55Z,0.03,79.00
2025-04-11T02:40:02Z,0.01,78.33
2025-04-11T02:40:08Z,0.02,78.33
2025-04-11T02:40:15Z,0.01,78.34
2025-04-11T02:40:22Z,0.01,78.56
2025-04-11T02:40:28Z,0.02,78.33
2025-04-11T02:40:35Z,0.01,78.43
2025-04-11T02:40:42Z,0.01,78.37
