Timestamp,CPU%,Memory_MB
2025-04-11T00:01:24Z,0.11,166.60
2025-04-11T00:01:31Z,0.08,166.60
2025-04-11T00:01:37Z,0.07,166.60
2025-04-11T00:01:44Z,0.12,166.60
2025-04-11T00:01:51Z,0.12,166.90
2025-04-11T00:01:57Z,0.08,166.60
2025-04-11T00:02:04Z,0.12,166.70
2025-04-11T00:02:11Z,0.32,169.80
2025-04-11T00:02:17Z,0.46,168.60
2025-04-11T00:02:24Z,0.42,170.40
2025-04-11T00:02:31Z,0.33,170.40
2025-04-11T00:02:37Z,0.08,170.30
2025-04-11T00:02:44Z,0.37,170.30
2025-04-11T00:02:51Z,0.28,171.50
2025-04-11T00:02:57Z,0.08,173.00
2025-04-11T00:03:04Z,0.33,173.00
2025-04-11T00:03:11Z,0.12,172.80
2025-04-11T00:03:17Z,0.26,173.40
2025-04-11T00:03:24Z,0.09,173.10
2025-04-11T00:03:31Z,0.54,180.80
2025-04-11T00:03:37Z,0.34,189.80
2025-04-11T00:03:44Z,0.44,190.30
2025-04-11T00:03:51Z,0.30,190.10
2025-04-11T00:03:57Z,0.08,189.80
2025-04-11T00:04:04Z,0.51,189.80
2025-04-11T00:04:11Z,0.25,190.10
2025-04-11T00:04:17Z,0.30,190.60
2025-04-11T00:04:24Z,0.26,189.80
2025-04-11T00:04:31Z,0.38,190.10
2025-04-11T00:04:37Z,0.46,189.80
2025-04-11T00:04:44Z,0.89,189.80
2025-04-11T00:04:51Z,0.47,190.10
2025-04-11T00:04:57Z,0.24,189.80
2025-04-11T00:05:04Z,0.40,190.30
2025-04-11T00:05:11Z,0.43,189.80
2025-04-11T00:05:17Z,0.05,189.80
2025-04-11T00:05:24Z,0.19,189.80
2025-04-11T00:05:31Z,0.11,189.80
2025-04-11T00:05:37Z,0.31,190.10
2025-04-11T00:05:44Z,0.09,189.80
2025-04-11T00:05:51Z,0.23,190.10
2025-04-11T00:05:57Z,0.31,189.80
2025-04-11T00:06:04Z,0.35,190.10
2025-04-11T00:06:11Z,0.35,190.10
2025-04-11T00:06:17Z,0.10,190.10
2025-04-11T00:06:24Z,0.34,190.10
2025-04-11T00:06:31Z,0.11,189.80
2025-04-11T00:06:37Z,0.11,189.80
2025-04-11T00:06:44Z,0.08,189.80
2025-04-11T00:06:51Z,0.14,189.80
2025-04-11T00:06:57Z,0.09,189.80
2025-04-11T00:07:04Z,0.11,189.80
2025-04-11T00:07:11Z,0.12,189.80
2025-04-11T00:07:17Z,0.12,189.80
2025-04-11T00:07:24Z,0.10,189.80
2025-04-11T00:07:31Z,0.13,190.10
2025-04-11T00:07:37Z,0.10,189.80
2025-04-11T00:07:44Z,0.12,189.80
2025-04-11T00:07:51Z,0.13,189.80
2025-04-11T00:07:57Z,0.13,189.80
