Timestamp,CPU%,Memory_MB
2025-04-10T23:41:01Z,0.03,179.10
2025-04-10T23:41:08Z,0.73,179.80
2025-04-10T23:41:14Z,0.03,179.20
2025-04-10T23:41:22Z,0.03,179.20
2025-04-10T23:41:29Z,0.75,179.40
2025-04-10T23:41:35Z,0.04,179.20
2025-04-10T23:41:42Z,0.05,179.60
2025-04-10T23:41:49Z,0.86,180.10
2025-04-10T23:41:55Z,0.10,179.60
2025-04-10T23:42:02Z,0.04,179.60
2025-04-10T23:42:09Z,0.69,179.60
2025-04-10T23:42:15Z,0.37,179.90
2025-04-10T23:42:22Z,0.05,176.70
2025-04-10T23:42:29Z,0.59,177.20
2025-04-10T23:42:35Z,0.08,176.70
2025-04-10T23:42:42Z,0.05,176.70
2025-04-10T23:42:49Z,0.54,177.20
2025-04-10T23:42:55Z,0.06,176.70
2025-04-10T23:43:02Z,0.04,176.70
2025-04-10T23:43:09Z,0.55,176.70
2025-04-10T23:43:15Z,0.37,176.70
2025-04-10T23:43:22Z,0.06,176.70
2025-04-10T23:43:29Z,0.09,176.70
2025-04-10T23:43:35Z,0.11,176.70
2025-04-10T23:43:42Z,0.06,176.70
2025-04-10T23:43:49Z,0.05,176.70
2025-04-10T23:43:55Z,0.13,176.70
2025-04-10T23:44:02Z,0.03,176.70
2025-04-10T23:44:09Z,0.10,176.70
2025-04-10T23:44:15Z,0.32,176.70
2025-04-10T23:44:22Z,0.04,174.30
2025-04-10T23:44:29Z,0.14,174.30
2025-04-10T23:44:35Z,0.10,174.30
2025-04-10T23:44:42Z,0.03,174.30
2025-04-10T23:44:49Z,0.12,174.30
2025-04-10T23:44:55Z,0.11,174.60
2025-04-10T23:45:02Z,0.05,174.30
2025-04-10T23:45:09Z,0.10,174.30
2025-04-10T23:45:15Z,0.28,174.30
2025-04-10T23:45:22Z,0.03,174.30
2025-04-10T23:45:29Z,0.09,174.40
2025-04-10T23:45:35Z,0.09,174.30
2025-04-10T23:45:42Z,0.03,174.30
2025-04-10T23:45:49Z,0.05,174.60
2025-04-10T23:45:55Z,0.12,174.30
2025-04-10T23:46:02Z,0.05,174.40
2025-04-10T23:46:09Z,0.12,174.40
2025-04-10T23:46:15Z,0.09,174.40
2025-04-10T23:46:22Z,0.04,174.40
2025-04-10T23:46:29Z,0.09,174.40
2025-04-10T23:46:35Z,0.11,174.40
2025-04-10T23:46:42Z,0.04,174.40
2025-04-10T23:46:49Z,0.10,174.40
2025-04-10T23:46:55Z,0.10,174.40
2025-04-10T23:47:02Z,0.03,174.40
2025-04-10T23:47:09Z,0.08,174.60
2025-04-10T23:47:15Z,0.09,174.40
2025-04-10T23:47:22Z,0.04,174.40
2025-04-10T23:47:29Z,0.06,174.40
2025-04-10T23:47:35Z,0.09,174.40
